ID,SKU,Quantity,Price,Total,Profit,Margin
1115.0,ROCKSTAR SANDIA KIWI 500 ML,0,0.0,0.0,0.0,0.0
1116.0,CREMA CACAHUETE 500G,4,101.64,132.0,30.36,0.0
1117.0,GULLON SANS SUCRES,20,255.4,320.0,64.6,0.0
1118.0,LUKUS MAQUEREAUX,24,190.8,216.0,25.2,0.0
1119.0,IZABEL ATUN TOMATE,153,0.0,0.0,153.0,0.0
1120.0,IZABEL ATUN L´HUILE,173,0.0,0.0,148.36,0.0
1121.0,MEGA CHOK 250G,7,67.62,91.0,23.38,0.0
1122.0,TAM 1KG,2,124.0,140.0,16.0,0.0
1123.0,MILKA WAFER 180G,20,338.8,440.0,101.2,0.0
1124.0,RED BOLL,24,330.0,432.0,102.0,0.0
1125.0,ARROZ CIGALA ,21,402.36,462.0,59.64,0.0
1126.0,NESQUIK 390G,7,201.25,224.0,22.75,0.0
1127.0,KINDER COUNTRY,24,90.65,120.0,29.35,0.0
1128.0,LION CONFLIX 400G,16,432.0,480.0,48.0,0.0
1129.0,PRINCIPE CHOKOLATE,32,388.0,480.0,92.0,0.0
1130.0,GOLLON ZERO SUGAR 180G,10,125.0,150.0,25.0,0.0
1132.0,MENTOS LIM MINT 60G,10,141.6,180.0,38.4,0.0
1133.0,MENTOS SPERMNIT 60G,11,155.76,198.0,42.24,0.0
1134.0,MONTOS FRESH MINT 60G,9,127.44,164.0,36.56,0.0
1135.0, DIANA BOEUF 100G,4,16.8,24.0,7.2,0.0
1136.0,DIANA POULET 100G,8,33.6,48.0,14.4,0.0
1137.0,MACHO 410G,56,397.6,560.0,162.4,0.0
1138.0,CORAL WAFER COCO,18,288.0,360.0,72.0,0.0
1139.0,CORAL WAFRE CHOCOLATE,3,48.0,60.0,12.0,0.0
1140.0,HARIBO BIRRIES 100G,4,35.52,48.0,12.48,0.0
1142.0,HARIBO TROPIFRUITTI 100G,5,44.4,60.0,15.6,0.0
1143.0,HARIBO SANDIA 100G,6,53.28,72.0,18.72,0.0
1144.0,HARIBO OSITOS DE ORO,5,44.4,60.0,15.6,0.0
1145.0,CHIPS TOTAS 30G,117,340.47,409.5,69.03,0.0
1146.0,GOLLON ZERO SUGAR FIBRE 170G,29,235.63,290.0,54.38,0.0
1147.0,HARIBO DRAGIBUS SODT 180G,5,87.5,100.0,12.5,0.0
1148.0,OASIS MANGO 300ML,6,67.5,90.0,22.5,0.0
1149.0,OASIS MANZANA VERDE 300ML,2,22.5,30.0,7.5,0.0
1150.0,OASIS MOJITO FRESH 300ML,10,112.5,150.0,37.5,0.0
1151.0,OASIS BLUE CURACAO 300ML,4,45.0,60.0,15.0,0.0
1152.0,DON SIMON 33CL,49,230.79,343.0,112.21,0.0
1153.0,DON SIMON 1.5L,5,95.0,115.0,20.0,0.0
1154.0,ENJOY TROPICAL 5OCL,10,66.6,90.0,23.4,0.0
1155.0,ENJOY FRAIS 0.5L,10,66.6,90.0,23.4,0.0
1156.0,MINI PRINCIPE ,2,34.18,46.0,11.82,0.0
1157.0,BALCONI WAFRES CACAO,53,137.8,185.5,47.7,0.0
1158.0,ROSTOY  MIXED FRUIT 1L,11,210.76,253.0,42.24,0.0
1160.0,FELIX TASTY SHREDS 320G,12,330.0,396.0,66.0,0.0
1162.0,MILKA ROLLO CHOCO PAUSE,10,172.2,220.0,47.8,0.0
1164.0,JUS AMSTERDAM MULTIFRUIT 250ML,5,27.1,40.0,12.9,0.0
1165.0,CHUPA CHUPS POPS,52,254.28,312.0,57.72,0.0
1166.0,TAMIMA FILETS MAQUEREAUX,34,248.2,306.0,57.8,0.0
1167.0,POWER HORSE ENERGY,5,43.75,65.0,21.25,0.0
1168.0,PRINGLES PAPRIKA 40G,30,229.8,300.0,70.2,0.0
1169.0,PRINGLES BARBEQUE 40G,20,153.2,200.0,46.8,0.0
1170.0,PRINGLES SOUR CREAM ONION 40G,52,398.32,520.0,121.68,0.0
1171.0,PRINGLES ORIGINAL 40G,31,237.46,310.0,72.54,0.0
1172.0,NESTLE CARAMIL 397G,2,52.0,60.0,8.0,0.0
1173.0,SOJA AUX CHAMPIGNONS,9,60.3,90.0,29.7,0.0
1174.0,SOJA SUPERIOR LIGHT,5,33.5,50.0,16.5,0.0
1175.0,NESCAFE GOLD 95G,1,49.0,60.0,11.0,0.0
1176.0,PIPAS EL TORO 200G,38,490.58,591.0,100.42,0.0
1177.0,GOLLON CEREALE CHOCOLAT,14,175.0,224.0,49.0,0.0
1178.0,MILKA COOKIES SENSATIONS,10,170.8,200.0,29.2,0.0
1179.0,MILKA COOKIES OREO CREME,10,170.8,200.0,29.2,0.0
1180.0,CAFE MOLIDO 250G,1,15.62,23.0,7.38,0.0
1181.0,FERRERO ROCHER 200G,6,312.0,390.0,78.0,0.0
1182.0,PIPAS SOL 75G,27,135.0,189.0,54.0,0.0
1183.0,PIPAS KITCHUP 38G ,28,73.92,98.0,24.08,0.0
1184.0,GOLLON BIZCOCHOS 400G,6,150.0,180.0,30.0,0.0
1185.0,LA CASA NOIX CAJOU 250G,2,75.0,90.0,15.0,0.0
1186.0, TWINS MILK CHOCOLATE,24,65.52,96.0,30.48,0.0
1187.0,TWINS WHITE CHOCOLAT,28,76.44,111.76,35.32,0.0
1188.0,HULALA 500ML,3,56.25,75.0,18.75,0.0
1189.0,ALESTO PISTACIO 250G,7,322.0,385.0,63.0,0.0
1190.0, GOLLON MINI MIX 350G,9,127.44,162.0,34.56,0.0
1191.0,GRANOLA CHOCOLAT 375G,11,210.76,275.0,64.24,0.0
1192.0,GRANOLA FRAIS 375G,10,191.6,250.0,58.4,0.0
1193.0,NUTELLA B-READY 132G,4,98.0,135.0,37.0,0.0
1194.0,3D BURSTING BALL,194,711.2,971.59,260.39,0.0
1196.0,NESPRESSO VOLLUTO,1,56.5,62.0,5.5,0.0
1199.0,NESPRESSO KAZAAR,1,56.5,62.0,5.5,0.0
1201.0,SEL MILENIA 1KG,19,96.45,152.0,55.55,0.0
1202.0,INDOMIE POULET CITRON,38,72.58,114.0,41.42,0.0
1203.0,INDOMIE GOUT POULET,52,99.32,156.0,56.68,0.0
1204.0,INDOMIE GOUT BOEUF,71,135.61,213.0,77.39,0.0
1205.0,INDOMIE POULET BELDI,32,61.12,96.0,34.88,0.0
1206.0, TOSFRIT KASKYS,87,244.47,304.5,60.03,0.0
1207.0,YANQ IUTANG,68,353.6,476.0,122.4,0.0
1208.0,INDOMIE CHINE SAM YANG,20,520.0,600.0,80.0,0.0
1209.0,INDOMIE CHINE SAM YANG,20,520.0,600.0,80.0,0.0
1210.0,GOLLON DEGESTIV MUESLI,3,43.98,60.0,16.02,0.0
1211.0,GOLLON DIGESTIVE AVENA CHOCO,2,32.66,44.0,11.34,0.0
1212.0,COCA COLA VANILLA,22,220.0,286.0,66.0,0.0
1213.0,COCA COLA CHERRY,23,230.0,299.0,69.0,0.0
1214.0,GOLLON VITALDAY,2,28.0,36.0,8.0,0.0
1215.0,GOLLON DIGESTIVE CLASSIC 400G,11,123.75,165.0,41.25,0.0
1216.0,GOLLON MOMENT CHOCO CHIPS,7,87.5,126.0,38.5,0.0
1217.0,GOLLON FINAS AVENA,1,14.17,18.0,3.83,0.0
1218.0,GOLL9N FINAS AVENA NEGRO,4,56.64,72.0,15.36,0.0
1219.0,BIMO  GOLDEN,81,98.82,121.5,22.68,0.0
1220.0,BIMO MERENDINA ,66,137.28,165.0,27.72,0.0
1221.0,BIMO TONIK,354,290.28,354.0,63.72,0.0
1222.0,bimo Tagger,188,231.05,282.0,50.95,0.0
1223.0, BIMO OREO CHOCOLAT,74,206.53,259.0,52.47,0.0
1224.0,KING COOKIES CHOCOLAT,94,159.8,188.0,28.2,0.0
1225.0, EYOO COVER,80,136.0,160.0,24.0,0.0
1226.0,CRAKS CHOCO MAX,70,119.0,140.0,21.0,0.0
1227.0,CAPRI CHOCO,75,127.5,150.0,22.5,0.0
1228.0,MOMO BLAK,90,76.5,90.0,13.5,0.0
1229.0,CRAKS EXTRA,54,46.76,54.0,7.24,0.0
1230.0,TOP COOKIES ,99,84.15,99.0,14.85,0.0
1231.0,SILVIA DUO,63,52.48,63.0,10.52,0.0
1232.0,HENRY´S 42G,125,102.0,125.0,23.0,0.0
1233.0,SABLE 42G,126,102.82,126.0,23.18,0.0
1234.0,SABLE 85 G,28,60.65,70.0,9.35,0.0
1235.0,SPOFI 50G,187,296.02,374.0,77.98,0.0
1236.0,Be DONUT ORIGINAL,70,120.54,140.0,19.46,0.0
1237.0,Be DONUT MILKY,66,113.65,132.0,18.35,0.0
1238.0,Be SOFT ORIGINAL,77,132.59,154.0,21.41,0.0
1239.0,Be CRUNCHY CHOCOLAT,59,102.25,118.0,15.75,0.0
1240.0,Be CRUNCHY ORIGINAL,59,102.25,118.0,15.75,0.0
1241.0,Be FLUFFY ORIGINAL,93,160.15,186.0,25.85,0.0
1242.0,Be FLUFFY MILKY,66,113.65,132.0,18.35,0.0
1243.0,Be COOKY ORIGINAL ,70,172.06,210.0,37.94,0.0
1244.0,TOBIGO DONUT,41,102.5,123.0,20.5,0.0
1245.0,TOBIGO MUFFINS,49,78.4,98.0,19.6,0.0
1246.0,TOBIGO CROUSTY CHOCOLAT,23,37.56,46.0,8.44,0.0
1247.0,TOBIGO CROUSTY VANILLA,31,50.62,62.0,11.38,0.0
1248.0,TOBIGO COOKIES,61,99.61,122.0,22.39,0.0
1249.0,TOBIGO ROUNDY,60,97.98,120.0,22.02,0.0
1250.0,MARY TRINI ORIGINAL,71,97.63,142.0,44.38,0.0
1251.0,TANGO,119,158.63,178.5,19.87,0.0
1254.0,BELLAR SACHI 10G,1,0.86,1.0,0.14,0.0
1256.0,UHU COLLE,3,7.8,10.5,2.7,0.0
1257.0,YOUPI GUM,27,9.86,13.5,3.65,0.0
1258.0,BRIKA ALASKA,3,2.07,4.5,2.43,0.0
1259.0,SUPER LUX R6,15,32.49,45.0,12.51,0.0
1260.0,SUPER LUX R20,8,56.64,80.0,23.36,0.0
1261.0,SUPER FLASH,1,5.25,8.0,2.75,0.0
1262.0,SHOE POLISH,5,26.25,40.0,13.75,0.0
1263.0,PLAYING CARDS,1,7.0,10.0,3.0,0.0
1266.0,STYLO-BIC BLEU,1,1.1,1.5,0.4,0.0
1267.0,SBOULA LEVUR 125G,41,194.75,246.0,51.25,0.0
1268.0,KNOUR BEUF 2PS,32,49.76,64.0,14.24,0.0
1269.0,KNOUR POULET 8PS,2,11.67,14.0,2.33,0.0
1270.0,KNOUR POISSON 8PS,14,81.66,98.0,16.34,0.0
1271.0,STAR SEL DE TABLE 400G,17,81.6,119.0,37.4,0.0
1272.0,SUCRE ENMER 1KG,135,810.0,899.0,89.0,0.0
1273.0,SUCRE ENMER BLEU 1KG,16,96.0,107.5,11.5,0.0
1274.0,PAIN DE SUCRE 2KG,54,644.63,677.5,32.88,0.0
1275.0,SUCRE GRANULE 2KG,48,489.6,576.0,86.4,0.0
1276.0,SUPER GLUE ONO,8,7.36,24.0,16.64,0.0
1277.0,SUPER GLUE MAXI FIX,6,21.96,42.0,20.04,0.0
1278.0,HUILOR 1L,17,358.7,393.0,34.3,0.0
1279.0,HUILOR 2L,14,595.0,644.0,49.0,0.0
1280.0,HUILOR 5L,6,633.0,682.0,49.0,0.0
1281.0,LESIEUR 1L,29,578.06,644.0,65.94,0.0
1282.0,"LIO O,5L",19,185.55,228.0,42.45,0.0
1283.0,LESIEUR 5L,4,395.33,425.0,29.67,0.0
1284.0,LIO 2L,11,411.58,445.0,33.42,0.0
1285.0,AFIA 5L,5,487.5,534.0,46.5,0.0
1286.0,LIO 5L,4,373.33,392.0,18.67,0.0
1287.0,LIO 1L ,11,209.0,236.0,27.0,0.0
1288.0,OUED SOUSS 500ML,26,988.0,0.0,132.0,0.0
1289.0,OUED SOUSS 1L,15,0.0,0.0,90.0,0.0
1290.0,CRUNCHIPSCHEESE ONION,19,294.5,323.0,28.5,0.0
1291.0,CRUNCHIPS PAPRIKA,10,155.0,170.0,15.0,0.0
1292.0,CRUNCHIPS RED CHILLI,5,77.5,85.0,7.5,0.0
1293.0,ARIEL 95G,7,16.63,21.0,4.38,0.0
1294.0,ARIEL 350G,9,75.7,90.0,14.3,0.0
1295.0,TIDE 400G,14,123.52,140.0,16.48,0.0
1296.0,ARIEL 165G,5,22.9,27.5,4.6,0.0
1297.0,ARIEL 150G,15,61.88,75.0,13.13,0.0
1298.0,MAGIX DUO 1KG,8,139.2,160.0,20.8,0.0
1299.0,MAGIX DUO 500G,5,36.0,50.0,14.0,0.0
1300.0,ZEN 300G,8,35.0,48.0,13.0,0.0
1301.0,ZEN 925G,5,66.67,85.0,18.34,0.0
1302.0,THE 4011\.100G,39,364.65,390.0,25.35,0.0
1303.0,THE 4011\200G,45,832.5,900.0,67.5,0.0
1304.0,DAHMISS 200G,17,314.5,340.0,25.5,0.0
1305.0,Dahmiss 500 g,7,323.75,385.0,61.25,0.0
1306.0,THE GRAND LION ROUGE 200G,3,54.6,60.0,5.4,0.0
1307.0,THE 4011\500G,13,601.25,712.0,110.75,0.0
1308.0,THE VIOLON 200G,4,47.2,60.0,12.8,0.0
1309.0,THE VIOLON 100G,3,17.7,24.0,6.3,0.0
1310.0,THE BELLAR 200G,5,59.0,75.0,16.0,0.0
1311.0,THE BELLAR 100G,10,59.0,80.0,21.0,0.0
1312.0,THE ECHAKOUR 200G,4,72.8,80.0,7.2,0.0
1314.0,THE AIN ARRAG 200G,7,130.2,161.0,30.8,0.0
1315.0,CAFE CAPRICCIO 225G,5,83.75,100.0,16.25,0.0
1316.0,CAFE JAVA TIMOR 225G,13,416.0,485.58,69.58,0.0
1317.0,CAFE SAMAR 180G,7,122.5,140.0,17.5,0.0
1318.0,CAFE SAMAR 90G,2,18.75,22.0,3.25,0.0
1319.0,CAFE SAMAR GUSTO 45G,7,136.5,154.0,17.5,0.0
1320.0,CAFE SAMAR 1.8G,9,6.89,9.0,2.11,0.0
1321.0,CAFE SAMAR CREME 1.8G,6,4.6,6.0,1.4,0.0
1322.0,NESCAFE CLASSIC 45G,3,63.0,72.0,9.0,0.0
1323.0,NESCAFE 1.8G,51,40.8,62.0,21.2,0.0
1324.0,CAFE ASTA FORCE 200G,2,28.8,36.0,7.2,0.0
1325.0,CAFE ASTA FORCE 100G,1,7.0,9.0,2.0,0.0
1326.0,CAFE JAVA GOLD 45G,7,133.0,161.0,28.0,0.0
1327.0,CAFE JAVA TIMOR GOLD 190G,1,54.0,65.0,11.0,0.0
1329.0,CAFE SAMAR CREME 45G,2,39.0,48.0,9.0,0.0
1334.0,COUSCOUS DARI MOYAN 1KH ,23,299.0,345.0,46.0,0.0
1335.0,COUSCOUS DARI FIN 1KG,20,271.66,300.0,28.34,0.0
1336.0,COUSCOUS DARI MOYAN 500G,12,81.24,96.0,14.76,0.0
1337.0,COUSCOUS DARI BLBOULA 500G,3,18.83,24.0,5.17,0.0
1338.0,COUSCOUS DARI BLBOULA 1KG,4,45.0,56.0,11.0,0.0
1340.0,VINAIGRE DLICES 20CL,16,21.76,48.0,26.24,0.0
1341.0,VINAIGRE DESSAUX 500ML,14,38.5,56.0,17.5,0.0
1342.0,ZEMZAMI BOIT 850G,2,117.0,136.0,19.0,0.0
1343.0,MEIL DAR EL AASSAL 250G,5,115.0,140.0,25.0,0.0
1344.0,MEIL DAR EL AASSl 125g,8,104.0,144.0,40.0,0.0
1345.0,MEILDAR EL AASAL 850G,2,116.0,136.0,20.0,0.0
1346.0,ACE MAISON CITRON 1L,4,41.08,52.0,10.92,0.0
1347.0,ACE JAVIL CITRON 2.5L,7,100.63,112.0,11.38,0.0
1348.0,ACE JAVIL LAVENDE 2.5L,8,115.0,128.0,13.0,0.0
1349.0,PAMPERS 28PS N5,6,337.5,360.0,22.5,0.0
1350.0,PAMPERS 36PS N3,1,56.25,60.0,3.75,0.0
1352.0,RACER 5+1 FIXED,1,5.3,9.0,3.7,0.0
1353.0,BIC ~5,5,27.5,45.0,17.5,0.0
1354.0,TEMPO MCHEOIR,40,77.32,100.0,22.68,0.0
1355.0,PINCES A LINGE 12 PS,15,28.5,45.0,16.5,0.0
1356.0,NIDO SACHI 50G,13,84.5,97.5,13.0,0.0
1357.0,CERELAC SACHI 50G,24,127.2,144.0,16.8,0.0
1358.0,ALWAYS MAXI,10,90.0,120.0,30.0,0.0
1359.0,NIDO 1+\400G,12,456.0,504.0,48.0,0.0
1360.0,CERELAC BLE\250G,7,171.5,196.0,24.5,0.0
1361.0,FAKIAT FROMAG ,53,42.82,53.0,10.18,0.0
1362.0,FAKIAT BARBECUE,58,46.86,58.0,11.14,0.0
1363.0,LEADER CHIPS ORIGINAL 30G,23,55.02,69.0,13.98,0.0
1364.0,LEADER CHIPS HOT-BBQ,16,38.27,48.0,9.73,0.0
1365.0,LEADER CHIPS FROMAG,25,59.8,75.0,15.2,0.0
1366.0,LEADER CHIPS KEBAB,20,47.84,60.0,12.16,0.0
1367.0,LEADER CHIPS FROMAG,33,26.93,33.0,6.07,0.0
1368.0,LEADER CHIPS FRO-OIGNONS,45,36.72,45.0,8.28,0.0
1369.0,LEADER CHIPS TACOS,38,31.01,38.0,6.99,0.0
1370.0,AIGUEBELLE DESSERT 72%,10,183.0,200.0,17.0,0.0
1371.0,AIGUEBELLE DESSRT 55%,9,136.8,162.0,25.2,0.0
1372.0,KONFLIX NESQUIK 150G,13,140.4,182.0,41.6,0.0
1373.0,KONFLIX LION 250G,4,64.8,72.0,7.2,0.0
1374.0,HALLS CHERRY FLAVOR,29,81.93,116.0,34.08,0.0
1375.0,HALLS EXTRA ,10,3.95,5.0,1.05,0.0
1376.0,TRIDENT MINT 8G,22,66.88,88.0,21.12,0.0
1377.0,TRIDENT MELON 8G,14,42.56,56.0,13.44,0.0
1378.0,TRIDENT FRAIS 8G,27,82.08,108.0,25.92,0.0
1379.0,TRIDENT BERRIES 8G,17,51.68,68.0,16.32,0.0
1380.0,CLORETS ORIGINAL MINT 14G,22,64.15,88.0,23.85,0.0
1381.0,CLORETS CINNA MINT 14G,23,67.07,86.58,19.51,0.0
1382.0,AIGUEBELLE DELICE NOIR,3,27.0,36.0,9.0,0.0
1383.0,AIGUEBELLE DELICE LAIT,1,9.0,12.0,3.0,0.0
1384.0,AIGUEBELLE MINI,116,90.48,116.0,25.52,0.0
1385.0,AIGUEBELL NAPOLITAN NOIR,136,56.85,68.0,11.15,0.0
1386.0,AIGUEBELL PRALY CAFE 9G,107,80.25,107.0,26.75,0.0
1387.0,AIGUEBELLE PRALY CAFE 25G,5,11.98,15.0,3.03,0.0
1392.0,MICHOC MINDY,1,0.37,0.5,0.13,0.0
1394.0,MARUJA 150G,75,600.0,675.0,75.0,0.0
1395.0,CAOBEL POUDRE 100G,10,39.0,50.0,11.0,0.0
1396.0,VERVEINE 25 SACHET 1.6G,1,8.5,12.0,3.5,0.0
1397.0,FLOCONS D´AVOINE GRANDES 500G,3,31.8,39.0,7.2,0.0
1403.0,IDEAL CREME CHANTILLY,2,24.0,28.0,4.0,0.0
1404.0,EDEAL SUCRE VANILLE 7.5G,6,2.34,3.0,0.66,0.0
1405.0,IDEAL LEVURE PATISSIERE 8G,12,4.62,6.0,1.38,0.0
1406.0,IDEAL LEVUR PATISSIER 80G,48,192.0,240.0,48.0,0.0
1407.0,EDEAL SUCRE VANILLE 75G,23,92.0,115.0,23.0,0.0
1408.0,IDEAL CACAO 35G,22,140.8,165.0,24.2,0.0
1410.0,IDEAL COLORANT ALIMENTAIRE 8G,1,2.8,4.0,1.2,0.0
0.0,FLAN VANILLE 2.5G,12,16.25,18.0,1.75,0.0
1412.0,FLAN CARAMEL 2.5G,2,2.71,3.0,0.29,0.0
1413.0,FLAN CHOCOLAT 6G,3,4.06,4.5,0.44,0.0
1414.0,LA PRAIRIE 225G,24,249.6,312.0,62.4,0.0
1415.0,LAPRAIRIE 500G,8,160.0,184.0,24.0,0.0
1416.0,LILIA 200G,16,123.2,160.0,36.8,0.0
1417.0,LILIA 500G,3,44.4,54.0,9.6,0.0
1418.0,SARDINES ALHUILE 125G,48,211.2,240.0,28.8,0.0
1419.0,SARDINE TOMATE,10,44.0,50.0,6.0,0.0
1420.0,OMIGA FILETS L´HUILE,7,48.3,56.0,7.7,0.0
1421.0,SARDINES TOMATE 500G,1,10.5,13.0,2.5,0.0
1422.0,NORMANDIE SARDINES,20,130.0,160.0,30.0,0.0
1423.0,SEVILLLLANE S.I.M.P.A,2,12.4,16.0,3.6,0.0
1424.0,JOLY SEVILLANE T0MTE,29,150.8,174.0,23.2,0.0
1425.0,DELECIA CONFITURE DABRICOT 830G,5,100.0,115.0,15.0,0.0
1426.0,AICHA FRAIS 245G,12,91.99,108.0,16.01,0.0
1427.0,AICHA FRAIS 430G,8,111.33,128.0,16.67,0.0
1428.0,AICHA D´ORANGES 245G,12,88.0,108.0,20.0,0.0
1429.0,AICHA FRAIS 840G,4,101.33,112.0,10.67,0.0
1430.0,DALIA CONCENTRE TOMAT 60G,9,24.3,31.5,7.2,0.0
1431.0,AICHA CONCENTRE 70G,23,92.92,115.0,22.08,0.0
1432.0,AICHA CONCENTRE 140G,8,46.64,56.0,9.36,0.0
1433.0,AICHA CONCENTRE 850G,2,52.66,57.0,4.34,0.0
1434.0,AICHA DOUBLE CONCENTRE 730G,2,50.66,56.0,5.34,0.0
1435.0,AICHA DOUBLE CONCENTRE 370G,12,169.99,192.0,22.01,0.0
1436.0,AICHA DOUBLLE  CONCENTRE 210G,10,93.33,120.0,26.67,0.0
1437.0,AICHA DOUBLLE CONCENTRE 105G,11,61.41,77.0,15.59,0.0
1438.0,STAR MAYOUNAISE 90ML,18,101.7,126.0,24.3,0.0
1439.0,STAR MAYONAIS 185ML,24,218.4,288.0,69.6,0.0
1440.0,STAR MOUTARDE 200G,7,61.6,77.0,15.4,0.0
1441.0,STAR MOUTARDE 100G,7,37.8,49.0,11.2,0.0
1442.0,STAR MAYOUNAIS 280ML,18,248.4,288.0,39.6,0.0
1443.0,STAR KETCHUP 310G,27,313.2,378.0,64.8,0.0
1444.0,STAR MOUTARD 300G,3,41.4,48.0,6.6,0.0
1445.0,STAR SAUCE BARBECUE 310G,2,37.0,44.0,7.0,0.0
1446.0,STAR SAUCE ALGERIENNE 290G,11,203.5,242.0,38.5,0.0
1447.0,STAR SAUCE BIGGY TASTY 290G,10,185.0,220.0,35.0,0.0
1448.0,MABROUKA PETITS POIS 425G,2,11.6,18.0,6.4,0.0
1449.0,LEDDA 250G,6,42.0,48.0,6.0,0.0
1450.0,STAR SAUCE PIQUANT,5,45.0,60.0,15.0,0.0
1451.0,THON JOLY 85G,11,107.8,132.0,24.2,0.0
1452.0,PANY CHOCOLAT TARTINER 700G,10,156.36,230.0,73.64,0.0
1453.0,NUTELLA 600G,3,157.5,180.0,22.5,0.0
1454.0,SOLIS 350G,89,768.6,901.14,132.54,0.0
1455.0,DUVAL MENTHE 75CL,1,18.0,20.0,2.0,0.0
1456.0,DUVAL GRENADINE 75CL,3,54.0,60.0,6.0,0.0
1457.0,SIROP ELYASSMIN GRAN,5,40.0,65.0,25.0,0.0
1459.0,MEILELYASSMINE 350G,3,13.2,18.0,4.8,0.0
1460.0,MEIL ELYASSMINE 700G,3,21.0,27.0,6.0,0.0
1461.0,DARI COSCOUS COMPLET 1KG,5,73.33,85.0,11.67,0.0
1462.0,EXCLO SERGIO 125G,3,19.5,39.0,19.5,0.0
1463.0,PANUY TARTINER 1KG,2,39.0,56.0,17.0,0.0
1464.0,PANY TRETINER 500G,1,12.5,20.0,7.5,0.0
1465.0,EXELO SERGIO 250G,3,30.0,54.0,24.0,0.0
1466.0,THE NAAYLA 500G,2,92.0,110.0,18.0,0.0
1471.0,AICHA D´ABRICOTS 430G,12,147.96,180.0,32.04,0.0
1472.0,AIGUEBELL DELICE LAIT 100G,16,62.66,80.0,17.34,0.0
1473.0,AIGUEBELLE DELICE NOIR 100G,12,56.5,72.0,15.5,0.0
1474.0,ALITKANE FLEUR 1KG,29,159.15,220.0,60.85,0.0
1475.0,PIPAS DE GIRASOL VERT 38G,43,115.15,143.0,27.85,0.0
1476.0,DARI CHEVEUX D´ANGE 500G,8,61.6,80.0,18.4,0.0
1477.0,DARI ETOILES 500G,3,23.1,30.0,6.9,0.0
1478.0,DARI VERMICELLE GROS 500G,7,53.9,70.0,16.1,0.0
1479.0,DARI COQUILLES RAYEES 500G,6,46.2,60.0,13.8,0.0
1480.0,DARI PENNE RIGATE 500G,9,69.3,90.0,20.7,0.0
1481.0,NUTELLA 600G,8,413.28,480.0,66.72,0.0
1482.0,JOLY MAQUEREAUX 125G,45,342.0,405.0,63.0,0.0
1483.0,JOLY THON 125G,60,798.0,900.0,102.0,0.0
1484.0,NUTELLA 350G,35,0.0,0.0,52.5,0.0
1485.0,PETIT MARSEILLAIS CERISIER,2,56.0,66.0,10.0,0.0
1486.0,PETIT MARSEILLAIS NECTARINE,2,56.0,66.0,10.0,0.0
1488.0,PETIT MARSEILLAIS NOISETTE,1,28.0,33.0,5.0,0.0
1489.0,PETIT MARSEILLAIS ORANGE,1,28.0,33.0,5.0,0.0
1490.0,NIVEA DIAMOND 750ML,1,34.5,38.0,3.5,0.0
1491.0,NEVEA CREME SMOOTH 750ML,1,34.5,38.0,3.5,0.0
1492.0,NEVEA ORANGE 750 ML,3,103.5,114.0,10.5,0.0
1493.0,MIK 1.40CM,6,42.0,60.0,18.0,0.0
1494.0,LINGETTES DALAA 60 WIPES,13,97.5,130.0,32.5,0.0
1496.0,GOTA GOTA JAZMINE,3,36.0,45.0,9.0,0.0
1497.0,GOTAA GOTA LAVANDE,2,24.0,30.0,6.0,0.0
1498.0,GOTA GOTA SUFFLOR,3,36.0,45.0,9.0,0.0
1499.0,GOTA GOTA ROSES,5,60.0,75.0,15.0,0.0
1500.0,COLGATE TRIPLE ACTION 25ML,3,9.0,15.0,6.0,0.0
1501.0,NUTULLA GO 52G,8,108.0,144.0,36.0,0.0
1502.0,NESTLE EXTRA FIN,27,297.0,351.0,54.0,0.0
1503.0,HEINZ KETCHUP 400ML,7,161.7,196.0,34.3,0.0
1504.0,M&M´s PEANUT,22,123.75,154.0,30.25,0.0
1505.0,M&M´s CHOCOLATE,16,83.2,112.0,28.8,0.0
1506.0,MENTOS FULL FRUIT 30G,9,83.7,108.0,24.3,0.0
1507.0,NUTELLA BISCUITS ,25,165.0,225.0,60.0,0.0
1508.0,KINDER BATONNET 50G,14,101.5,140.0,38.5,0.0
1509.0,TOBLERONE 100G,18,225.0,270.0,45.0,0.0
1510.0,REGLLISSES 50G,24,76.8,120.0,43.2,0.0
1511.0,MILKA STRAWBERRY 100G,17,142.8,170.0,27.2,0.0
1512.0,MILKA 45% CACAO 100G,22,184.8,220.0,35.2,0.0
1513.0,MILKA BUBBLY 90G,19,159.6,190.0,30.4,0.0
1514.0,GOLLON CEREALE CROCCANT 265G,26,333.11,416.0,82.89,0.0
1515.0,GOLLON CEREALE CLASSICO 280G,6,76.87,96.0,19.13,0.0
1516.0,NESQUIK CONFLIX 330G,6,139.28,168.0,28.72,0.0
1517.0,DADIDAS GARBANZOS 540G,3,33.75,45.0,11.25,0.0
1518.0,MILKA KAKE CHOC 175G,16,304.96,368.0,63.04,0.0
1519.0,DISFRUTA 10 FRUIT 100ML,30,81.9,105.0,23.1,0.0
1520.0,DISFRUTA MELOCOTON 100ML,34,95.21,121.5,26.29,0.0
1521.0,HEINZ TOMAT FRITO 330ML,42,318.86,420.0,101.14,0.0
1522.0,TAM 3/80G,25,575.0,700.0,125.0,0.0
1523.0,GOLLON MINI BITES 250G,2,28.32,36.0,7.68,0.0
1524.0,LION BAR 42G,14,61.25,84.0,22.75,0.0
1525.0,TOSTA RICA 570G,5,127.5,140.0,12.5,0.0
